No,파일명,데이터명,데이터셋구분,대분류명,소분류명,이미지파일경로,너비,높이
11493,Img_011_0492,한국음식,train,구이,조기구이,data/한국음식/train/구이/조기구이/Img_011_0492.jpg,533,400
11494,Img_011_0493,한국음식,train,구이,조기구이,data/한국음식/train/구이/조기구이/Img_011_0493.jpg,533,400
11495,Img_011_0494,한국음식,train,구이,조기구이,data/한국음식/train/구이/조기구이/Img_011_0494.jpg,709,400
11496,Img_011_0495,한국음식,train,구이,조기구이,data/한국음식/train/구이/조기구이/Img_011_0495.jpg,600,400
11497,Img_011_0496,한국음식,train,구이,조기구이,data/한국음식/train/구이/조기구이/Img_011_0496.jpg,588,400
11498,Img_011_0497,한국음식,train,구이,조기구이,data/한국음식/train/구이/조기구이/Img_011_0497.jpg,600,400
11499,Img_011_0498,한국음식,train,구이,조기구이,data/한국음식/train/구이/조기구이/Img_011_0498.jpg,600,400
11500,Img_011_0499,한국음식,train,구이,조기구이,data/한국음식/train/구이/조기구이/Img_011_0499.jpg,692,400
11501,Img_011_0500,한국음식,train,구이,조기구이,data/한국음식/train/구이/조기구이/Img_011_0500.jpg,589,400
11502,Img_011_0501,한국음식,train,구이,조기구이,data/한국음식/train/구이/조기구이/Img_011_0501.jpg,712,400
11503,Img_011_0502,한국음식,train,구이,조기구이,data/한국음식/train/구이/조기구이/Img_011_0502.jpg,600,400
11504,Img_011_0503,한국음식,train,구이,조기구이,data/한국음식/train/구이/조기구이/Img_011_0503.jpg,375,400
11505,Img_011_0504,한국음식,train,구이,조기구이,data/한국음식/train/구이/조기구이/Img_011_0504.jpg,533,400
11506,Img_011_0505,한국음식,train,구이,조기구이,data/한국음식/train/구이/조기구이/Img_011_0505.jpg,533,400
11507,Img_011_0506,한국음식,train,구이,조기구이,data/한국음식/train/구이/조기구이/Img_011_0506.jpg,600,400
11508,Img_011_0507,한국음식,train,구이,조기구이,data/한국음식/train/구이/조기구이/Img_011_0507.jpg,534,400
11509,Img_011_0508,한국음식,train,구이,조기구이,data/한국음식/train/구이/조기구이/Img_011_0508.jpg,529,400
11510,Img_011_0509,한국음식,train,구이,조기구이,data/한국음식/train/구이/조기구이/Img_011_0509.jpg,571,400
11511,Img_011_0510,한국음식,train,구이,조기구이,data/한국음식/train/구이/조기구이/Img_011_0510.jpg,600,400
11512,Img_011_0511,한국음식,train,구이,조기구이,data/한국음식/train/구이/조기구이/Img_011_0511.jpg,712,400
11513,Img_011_0512,한국음식,train,구이,조기구이,data/한국음식/train/구이/조기구이/Img_011_0512.jpg,600,400
11514,Img_011_0513,한국음식,train,구이,조기구이,data/한국음식/train/구이/조기구이/Img_011_0513.jpg,266,400
11515,Img_011_0514,한국음식,train,구이,조기구이,data/한국음식/train/구이/조기구이/Img_011_0514.jpg,533,400
11516,Img_011_0515,한국음식,train,구이,조기구이,data/한국음식/train/구이/조기구이/Img_011_0515.jpg,712,400
11517,Img_011_0516,한국음식,train,구이,조기구이,data/한국음식/train/구이/조기구이/Img_011_0516.jpg,543,400
11518,Img_011_0517,한국음식,train,구이,조기구이,data/한국음식/train/구이/조기구이/Img_011_0517.jpg,600,400
11519,Img_011_0518,한국음식,train,구이,조기구이,data/한국음식/train/구이/조기구이/Img_011_0518.jpg,602,400
11520,Img_011_0519,한국음식,train,구이,조기구이,data/한국음식/train/구이/조기구이/Img_011_0519.jpg,600,400
11521,Img_011_0520,한국음식,train,구이,조기구이,data/한국음식/train/구이/조기구이/Img_011_0520.jpg,600,400
11522,Img_011_0521,한국음식,train,구이,조기구이,data/한국음식/train/구이/조기구이/Img_011_0521.jpg,601,400
11523,Img_011_0522,한국음식,train,구이,조기구이,data/한국음식/train/구이/조기구이/Img_011_0522.jpg,602,400
11524,Img_011_0523,한국음식,train,구이,조기구이,data/한국음식/train/구이/조기구이/Img_011_0523.jpg,603,400
11525,Img_011_0524,한국음식,train,구이,조기구이,data/한국음식/train/구이/조기구이/Img_011_0524.jpg,711,400
11526,Img_011_0525,한국음식,train,구이,조기구이,data/한국음식/train/구이/조기구이/Img_011_0525.jpg,857,400
11527,Img_011_0526,한국음식,train,구이,조기구이,data/한국음식/train/구이/조기구이/Img_011_0526.jpg,266,400
11528,Img_011_0527,한국음식,train,구이,조기구이,data/한국음식/train/구이/조기구이/Img_011_0527.jpg,562,400
11529,Img_011_0528,한국음식,train,구이,조기구이,data/한국음식/train/구이/조기구이/Img_011_0528.jpg,600,400
11530,Img_011_0529,한국음식,train,구이,조기구이,data/한국음식/train/구이/조기구이/Img_011_0529.jpg,603,400
11531,Img_011_0530,한국음식,train,구이,조기구이,data/한국음식/train/구이/조기구이/Img_011_0530.jpg,600,400
11532,Img_011_0531,한국음식,train,구이,조기구이,data/한국음식/train/구이/조기구이/Img_011_0531.jpg,599,400
11533,Img_011_0532,한국음식,train,구이,조기구이,data/한국음식/train/구이/조기구이/Img_011_0532.jpg,712,400
11534,Img_011_0533,한국음식,train,구이,조기구이,data/한국음식/train/구이/조기구이/Img_011_0533.jpg,603,400
11535,Img_011_0534,한국음식,train,구이,조기구이,data/한국음식/train/구이/조기구이/Img_011_0534.jpg,649,400
11536,Img_011_0535,한국음식,train,구이,조기구이,data/한국음식/train/구이/조기구이/Img_011_0535.jpg,533,400
11537,Img_011_0536,한국음식,train,구이,조기구이,data/한국음식/train/구이/조기구이/Img_011_0536.jpg,600,400
11538,Img_011_0537,한국음식,train,구이,조기구이,data/한국음식/train/구이/조기구이/Img_011_0537.jpg,563,400
11539,Img_011_0538,한국음식,train,구이,조기구이,data/한국음식/train/구이/조기구이/Img_011_0538.jpg,533,400
11540,Img_011_0539,한국음식,train,구이,조기구이,data/한국음식/train/구이/조기구이/Img_011_0539.jpg,595,400
11541,Img_011_0540,한국음식,train,구이,조기구이,data/한국음식/train/구이/조기구이/Img_011_0540.jpg,600,400
11542,Img_011_0541,한국음식,train,구이,조기구이,data/한국음식/train/구이/조기구이/Img_011_0541.jpg,533,400
11543,Img_011_0542,한국음식,train,구이,조기구이,data/한국음식/train/구이/조기구이/Img_011_0542.jpg,600,400
11544,Img_011_0543,한국음식,train,구이,조기구이,data/한국음식/train/구이/조기구이/Img_011_0543.jpg,141,400
11545,Img_011_0544,한국음식,train,구이,조기구이,data/한국음식/train/구이/조기구이/Img_011_0544.jpg,712,400
11546,Img_011_0545,한국음식,train,구이,조기구이,data/한국음식/train/구이/조기구이/Img_011_0545.jpg,600,400
11547,Img_011_0546,한국음식,train,구이,조기구이,data/한국음식/train/구이/조기구이/Img_011_0546.jpg,600,400
11548,Img_011_0547,한국음식,train,구이,조기구이,data/한국음식/train/구이/조기구이/Img_011_0547.jpg,533,400
11549,Img_011_0548,한국음식,train,구이,조기구이,data/한국음식/train/구이/조기구이/Img_011_0548.jpg,714,400
11550,Img_011_0549,한국음식,train,구이,조기구이,data/한국음식/train/구이/조기구이/Img_011_0549.jpg,591,400
11551,Img_011_0550,한국음식,train,구이,조기구이,data/한국음식/train/구이/조기구이/Img_011_0550.jpg,712,400
11552,Img_011_0551,한국음식,train,구이,조기구이,data/한국음식/train/구이/조기구이/Img_011_0551.jpg,602,400
11553,Img_011_0552,한국음식,train,구이,조기구이,data/한국음식/train/구이/조기구이/Img_011_0552.jpg,712,400
11554,Img_011_0553,한국음식,train,구이,조기구이,data/한국음식/train/구이/조기구이/Img_011_0553.jpg,600,400
11555,Img_011_0554,한국음식,train,구이,조기구이,data/한국음식/train/구이/조기구이/Img_011_0554.jpg,597,400
11556,Img_011_0555,한국음식,train,구이,조기구이,data/한국음식/train/구이/조기구이/Img_011_0555.jpg,600,400
11557,Img_011_0556,한국음식,train,구이,조기구이,data/한국음식/train/구이/조기구이/Img_011_0556.jpg,533,400
11558,Img_011_0557,한국음식,train,구이,조기구이,data/한국음식/train/구이/조기구이/Img_011_0557.jpg,278,400
11559,Img_011_0558,한국음식,train,구이,조기구이,data/한국음식/train/구이/조기구이/Img_011_0558.jpg,271,400
11560,Img_011_0559,한국음식,train,구이,조기구이,data/한국음식/train/구이/조기구이/Img_011_0559.jpg,528,400
11561,Img_011_0560,한국음식,train,구이,조기구이,data/한국음식/train/구이/조기구이/Img_011_0560.jpg,1049,400
11562,Img_011_0561,한국음식,train,구이,조기구이,data/한국음식/train/구이/조기구이/Img_011_0561.jpg,300,400
11563,Img_011_0562,한국음식,train,구이,조기구이,data/한국음식/train/구이/조기구이/Img_011_0562.jpg,600,400
11564,Img_011_0563,한국음식,train,구이,조기구이,data/한국음식/train/구이/조기구이/Img_011_0563.jpg,714,400
11565,Img_011_0564,한국음식,train,구이,조기구이,data/한국음식/train/구이/조기구이/Img_011_0564.jpg,533,400
11566,Img_011_0565,한국음식,train,구이,조기구이,data/한국음식/train/구이/조기구이/Img_011_0565.jpg,589,400
11567,Img_011_0566,한국음식,train,구이,조기구이,data/한국음식/train/구이/조기구이/Img_011_0566.jpg,600,400
11568,Img_011_0567,한국음식,train,구이,조기구이,data/한국음식/train/구이/조기구이/Img_011_0567.jpg,600,400
11569,Img_011_0568,한국음식,train,구이,조기구이,data/한국음식/train/구이/조기구이/Img_011_0568.jpg,600,400
11570,Img_011_0569,한국음식,train,구이,조기구이,data/한국음식/train/구이/조기구이/Img_011_0569.jpg,536,400
11571,Img_011_0570,한국음식,train,구이,조기구이,data/한국음식/train/구이/조기구이/Img_011_0570.jpg,602,400
11572,Img_011_0571,한국음식,train,구이,조기구이,data/한국음식/train/구이/조기구이/Img_011_0571.jpg,601,400
11573,Img_011_0572,한국음식,train,구이,조기구이,data/한국음식/train/구이/조기구이/Img_011_0572.jpg,533,400
11574,Img_011_0573,한국음식,train,구이,조기구이,data/한국음식/train/구이/조기구이/Img_011_0573.jpg,533,400
11575,Img_011_0574,한국음식,train,구이,조기구이,data/한국음식/train/구이/조기구이/Img_011_0574.jpg,600,400
11576,Img_011_0575,한국음식,train,구이,조기구이,data/한국음식/train/구이/조기구이/Img_011_0575.jpg,712,400
11577,Img_011_0576,한국음식,train,구이,조기구이,data/한국음식/train/구이/조기구이/Img_011_0576.jpg,602,400
11578,Img_011_0577,한국음식,train,구이,조기구이,data/한국음식/train/구이/조기구이/Img_011_0577.jpg,533,400
11579,Img_011_0578,한국음식,train,구이,조기구이,data/한국음식/train/구이/조기구이/Img_011_0578.jpg,533,400
11580,Img_011_0579,한국음식,train,구이,조기구이,data/한국음식/train/구이/조기구이/Img_011_0579.jpg,603,400
11581,Img_011_0580,한국음식,train,구이,조기구이,data/한국음식/train/구이/조기구이/Img_011_0580.jpg,533,400
11582,Img_011_0581,한국음식,train,구이,조기구이,data/한국음식/train/구이/조기구이/Img_011_0581.jpg,600,400
11583,Img_011_0582,한국음식,train,구이,조기구이,data/한국음식/train/구이/조기구이/Img_011_0582.jpg,602,400
11584,Img_011_0583,한국음식,train,구이,조기구이,data/한국음식/train/구이/조기구이/Img_011_0583.jpg,510,400
11585,Img_011_0584,한국음식,train,구이,조기구이,data/한국음식/train/구이/조기구이/Img_011_0584.jpg,300,400
11586,Img_011_0585,한국음식,train,구이,조기구이,data/한국음식/train/구이/조기구이/Img_011_0585.jpg,600,400
11587,Img_011_0586,한국음식,train,구이,조기구이,data/한국음식/train/구이/조기구이/Img_011_0586.jpg,712,400
11588,Img_011_0587,한국음식,train,구이,조기구이,data/한국음식/train/구이/조기구이/Img_011_0587.jpg,533,400
11589,Img_011_0588,한국음식,train,구이,조기구이,data/한국음식/train/구이/조기구이/Img_011_0588.jpg,510,400
11590,Img_011_0589,한국음식,train,구이,조기구이,data/한국음식/train/구이/조기구이/Img_011_0589.jpg,533,400
11591,Img_011_0590,한국음식,train,구이,조기구이,data/한국음식/train/구이/조기구이/Img_011_0590.jpg,600,400
11592,Img_011_0591,한국음식,train,구이,조기구이,data/한국음식/train/구이/조기구이/Img_011_0591.jpg,526,400
11593,Img_011_0592,한국음식,train,구이,조기구이,data/한국음식/train/구이/조기구이/Img_011_0592.jpg,600,400
11594,Img_011_0593,한국음식,train,구이,조기구이,data/한국음식/train/구이/조기구이/Img_011_0593.jpg,600,400
11595,Img_011_0594,한국음식,train,구이,조기구이,data/한국음식/train/구이/조기구이/Img_011_0594.jpg,533,400
11596,Img_011_0595,한국음식,train,구이,조기구이,data/한국음식/train/구이/조기구이/Img_011_0595.jpg,533,400
11597,Img_011_0596,한국음식,train,구이,조기구이,data/한국음식/train/구이/조기구이/Img_011_0596.jpg,533,400
11598,Img_011_0597,한국음식,train,구이,조기구이,data/한국음식/train/구이/조기구이/Img_011_0597.jpg,528,400
11599,Img_011_0598,한국음식,train,구이,조기구이,data/한국음식/train/구이/조기구이/Img_011_0598.jpg,600,400
11600,Img_011_0599,한국음식,train,구이,조기구이,data/한국음식/train/구이/조기구이/Img_011_0599.jpg,533,400
11601,Img_011_0600,한국음식,train,구이,조기구이,data/한국음식/train/구이/조기구이/Img_011_0600.jpg,600,400
11602,Img_011_0601,한국음식,train,구이,조기구이,data/한국음식/train/구이/조기구이/Img_011_0601.jpg,400,400
11603,Img_011_0602,한국음식,train,구이,조기구이,data/한국음식/train/구이/조기구이/Img_011_0602.jpg,533,400
11604,Img_011_0603,한국음식,train,구이,조기구이,data/한국음식/train/구이/조기구이/Img_011_0603.jpg,600,400
11605,Img_011_0604,한국음식,train,구이,조기구이,data/한국음식/train/구이/조기구이/Img_011_0604.jpg,600,400
11606,Img_011_0605,한국음식,train,구이,조기구이,data/한국음식/train/구이/조기구이/Img_011_0605.jpg,602,400
11607,Img_011_0606,한국음식,train,구이,조기구이,data/한국음식/train/구이/조기구이/Img_011_0606.jpg,533,400
11608,Img_011_0607,한국음식,train,구이,조기구이,data/한국음식/train/구이/조기구이/Img_011_0607.jpg,593,400
