No,파일명,데이터명,데이터셋구분,이미지파일경로,라벨파일경로,너비,높이,객체개수
1063,S3-N0402MF00309,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF00309.jpg,datasets/fire_smoke/labels/val/S3-N0402MF00309.txt,1920,1080,1
1064,S3-N0402MF00310,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0402MF00310.jpg,datasets/fire_smoke/labels/train/S3-N0402MF00310.txt,1920,1080,1
1065,S3-N0402MF00311,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF00311.jpg,datasets/fire_smoke/labels/val/S3-N0402MF00311.txt,1920,1080,1
1066,S3-N0402MF00312,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF00312.jpg,datasets/fire_smoke/labels/val/S3-N0402MF00312.txt,1920,1080,1
1067,S3-N0402MF00313,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF00313.jpg,datasets/fire_smoke/labels/val/S3-N0402MF00313.txt,1920,1080,1
1068,S3-N0402MF00314,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF00314.jpg,datasets/fire_smoke/labels/val/S3-N0402MF00314.txt,1920,1080,1
1069,S3-N0402MF00315,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0402MF00315.jpg,datasets/fire_smoke/labels/train/S3-N0402MF00315.txt,1920,1080,1
1070,S3-N0402MF00316,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF00316.jpg,datasets/fire_smoke/labels/val/S3-N0402MF00316.txt,1920,1080,1
1071,S3-N0402MF00317,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0402MF00317.jpg,datasets/fire_smoke/labels/train/S3-N0402MF00317.txt,1920,1080,1
1072,S3-N0402MF00318,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0402MF00318.jpg,datasets/fire_smoke/labels/train/S3-N0402MF00318.txt,1920,1080,1
1073,S3-N0402MF00319,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0402MF00319.jpg,datasets/fire_smoke/labels/train/S3-N0402MF00319.txt,1920,1080,1
1074,S3-N0402MF00320,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF00320.jpg,datasets/fire_smoke/labels/val/S3-N0402MF00320.txt,1920,1080,1
1075,S3-N0402MF00321,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0402MF00321.jpg,datasets/fire_smoke/labels/train/S3-N0402MF00321.txt,1920,1080,1
1076,S3-N0402MF00322,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0402MF00322.jpg,datasets/fire_smoke/labels/train/S3-N0402MF00322.txt,1920,1080,1
1077,S3-N0402MF00323,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0402MF00323.jpg,datasets/fire_smoke/labels/train/S3-N0402MF00323.txt,1920,1080,1
1078,S3-N0402MF00324,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0402MF00324.jpg,datasets/fire_smoke/labels/train/S3-N0402MF00324.txt,1920,1080,1
1079,S3-N0402MF00325,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF00325.jpg,datasets/fire_smoke/labels/val/S3-N0402MF00325.txt,1920,1080,1
1080,S3-N0402MF00326,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0402MF00326.jpg,datasets/fire_smoke/labels/train/S3-N0402MF00326.txt,1920,1080,1
1081,S3-N0402MF00327,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF00327.jpg,datasets/fire_smoke/labels/val/S3-N0402MF00327.txt,1920,1080,1
1082,S3-N0402MF00328,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0402MF00328.jpg,datasets/fire_smoke/labels/train/S3-N0402MF00328.txt,1920,1080,1
1083,S3-N0402MF00329,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF00329.jpg,datasets/fire_smoke/labels/val/S3-N0402MF00329.txt,1920,1080,1
1084,S3-N0402MF00330,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF00330.jpg,datasets/fire_smoke/labels/val/S3-N0402MF00330.txt,1920,1080,1
1085,S3-N0402MF00331,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0402MF00331.jpg,datasets/fire_smoke/labels/train/S3-N0402MF00331.txt,1920,1080,1
1086,S3-N0402MF00332,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0402MF00332.jpg,datasets/fire_smoke/labels/train/S3-N0402MF00332.txt,1920,1080,1
1087,S3-N0402MF00333,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0402MF00333.jpg,datasets/fire_smoke/labels/train/S3-N0402MF00333.txt,1920,1080,1
1088,S3-N0402MF00334,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0402MF00334.jpg,datasets/fire_smoke/labels/train/S3-N0402MF00334.txt,1920,1080,1
1089,S3-N0402MF00335,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF00335.jpg,datasets/fire_smoke/labels/val/S3-N0402MF00335.txt,1920,1080,1
1090,S3-N0402MF00336,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0402MF00336.jpg,datasets/fire_smoke/labels/train/S3-N0402MF00336.txt,1920,1080,1
1091,S3-N0402MF00337,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0402MF00337.jpg,datasets/fire_smoke/labels/train/S3-N0402MF00337.txt,1920,1080,1
1092,S3-N0402MF00338,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0402MF00338.jpg,datasets/fire_smoke/labels/train/S3-N0402MF00338.txt,1920,1080,1
1093,S3-N0402MF00339,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0402MF00339.jpg,datasets/fire_smoke/labels/train/S3-N0402MF00339.txt,1920,1080,1
1094,S3-N0402MF00340,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF00340.jpg,datasets/fire_smoke/labels/val/S3-N0402MF00340.txt,1920,1080,1
1095,S3-N0402MF00341,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0402MF00341.jpg,datasets/fire_smoke/labels/train/S3-N0402MF00341.txt,1920,1080,1
1096,S3-N0402MF00342,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0402MF00342.jpg,datasets/fire_smoke/labels/train/S3-N0402MF00342.txt,1920,1080,1
1097,S3-N0402MF00343,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF00343.jpg,datasets/fire_smoke/labels/val/S3-N0402MF00343.txt,1920,1080,1
1098,S3-N0402MF00344,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0402MF00344.jpg,datasets/fire_smoke/labels/train/S3-N0402MF00344.txt,1920,1080,1
1099,S3-N0402MF00345,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF00345.jpg,datasets/fire_smoke/labels/val/S3-N0402MF00345.txt,1920,1080,1
1100,S3-N0402MF00346,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0402MF00346.jpg,datasets/fire_smoke/labels/train/S3-N0402MF00346.txt,1920,1080,1
1101,S3-N0402MF00347,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0402MF00347.jpg,datasets/fire_smoke/labels/train/S3-N0402MF00347.txt,1920,1080,1
1102,S3-N0402MF00348,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF00348.jpg,datasets/fire_smoke/labels/val/S3-N0402MF00348.txt,1920,1080,1
1103,S3-N0402MF00349,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF00349.jpg,datasets/fire_smoke/labels/val/S3-N0402MF00349.txt,1920,1080,1
1104,S3-N0402MF00350,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0402MF00350.jpg,datasets/fire_smoke/labels/train/S3-N0402MF00350.txt,1920,1080,1
1105,S3-N0402MF00351,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF00351.jpg,datasets/fire_smoke/labels/val/S3-N0402MF00351.txt,1920,1080,1
1106,S3-N0402MF00352,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0402MF00352.jpg,datasets/fire_smoke/labels/train/S3-N0402MF00352.txt,1920,1080,1
1107,S3-N0402MF00353,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0402MF00353.jpg,datasets/fire_smoke/labels/train/S3-N0402MF00353.txt,1920,1080,1
1108,S3-N0402MF00354,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0402MF00354.jpg,datasets/fire_smoke/labels/train/S3-N0402MF00354.txt,1920,1080,1
1109,S3-N0402MF00355,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0402MF00355.jpg,datasets/fire_smoke/labels/train/S3-N0402MF00355.txt,1920,1080,1
1110,S3-N0402MF00356,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0402MF00356.jpg,datasets/fire_smoke/labels/train/S3-N0402MF00356.txt,1920,1080,1
1111,S3-N0402MF00357,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0402MF00357.jpg,datasets/fire_smoke/labels/train/S3-N0402MF00357.txt,1920,1080,1
1112,S3-N0402MF00358,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0402MF00358.jpg,datasets/fire_smoke/labels/train/S3-N0402MF00358.txt,1920,1080,1
1113,S3-N0402MF00359,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0402MF00359.jpg,datasets/fire_smoke/labels/train/S3-N0402MF00359.txt,1920,1080,1
1114,S3-N0402MF00360,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0402MF00360.jpg,datasets/fire_smoke/labels/train/S3-N0402MF00360.txt,1920,1080,1
1115,S3-N0402MF00361,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0402MF00361.jpg,datasets/fire_smoke/labels/train/S3-N0402MF00361.txt,1920,1080,1
1116,S3-N0402MF00362,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF00362.jpg,datasets/fire_smoke/labels/val/S3-N0402MF00362.txt,1920,1080,1
1117,S3-N0402MF00363,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0402MF00363.jpg,datasets/fire_smoke/labels/train/S3-N0402MF00363.txt,1920,1080,1
1118,S3-N0402MF00364,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0402MF00364.jpg,datasets/fire_smoke/labels/train/S3-N0402MF00364.txt,1920,1080,1
1119,S3-N0402MF00365,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0402MF00365.jpg,datasets/fire_smoke/labels/train/S3-N0402MF00365.txt,1920,1080,1
1120,S3-N0402MF00366,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF00366.jpg,datasets/fire_smoke/labels/val/S3-N0402MF00366.txt,1920,1080,1
1121,S3-N0402MF00367,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0402MF00367.jpg,datasets/fire_smoke/labels/train/S3-N0402MF00367.txt,1920,1080,1
1122,S3-N0402MF00368,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF00368.jpg,datasets/fire_smoke/labels/val/S3-N0402MF00368.txt,1920,1080,1
1123,S3-N0402MF00369,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF00369.jpg,datasets/fire_smoke/labels/val/S3-N0402MF00369.txt,1920,1080,1
1124,S3-N0402MF00370,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0402MF00370.jpg,datasets/fire_smoke/labels/train/S3-N0402MF00370.txt,1920,1080,1
1125,S3-N0402MF00371,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF00371.jpg,datasets/fire_smoke/labels/val/S3-N0402MF00371.txt,1920,1080,1
1126,S3-N0402MF00372,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF00372.jpg,datasets/fire_smoke/labels/val/S3-N0402MF00372.txt,1920,1080,1
1127,S3-N0402MF00373,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0402MF00373.jpg,datasets/fire_smoke/labels/train/S3-N0402MF00373.txt,1920,1080,1
1128,S3-N0402MF00374,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF00374.jpg,datasets/fire_smoke/labels/val/S3-N0402MF00374.txt,1920,1080,1
1129,S3-N0402MF00375,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0402MF00375.jpg,datasets/fire_smoke/labels/train/S3-N0402MF00375.txt,1920,1080,1
1130,S3-N0402MF00376,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0402MF00376.jpg,datasets/fire_smoke/labels/train/S3-N0402MF00376.txt,1920,1080,1
1131,S3-N0402MF00377,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0402MF00377.jpg,datasets/fire_smoke/labels/train/S3-N0402MF00377.txt,1920,1080,1
1132,S3-N0402MF00378,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF00378.jpg,datasets/fire_smoke/labels/val/S3-N0402MF00378.txt,1920,1080,1
1133,S3-N0402MF00379,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0402MF00379.jpg,datasets/fire_smoke/labels/train/S3-N0402MF00379.txt,1920,1080,1
1134,S3-N0402MF00380,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0402MF00380.jpg,datasets/fire_smoke/labels/train/S3-N0402MF00380.txt,1920,1080,1
1135,S3-N0402MF00381,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF00381.jpg,datasets/fire_smoke/labels/val/S3-N0402MF00381.txt,1920,1080,1
1136,S3-N0402MF00382,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF00382.jpg,datasets/fire_smoke/labels/val/S3-N0402MF00382.txt,1920,1080,1
1137,S3-N0402MF00383,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF00383.jpg,datasets/fire_smoke/labels/val/S3-N0402MF00383.txt,1920,1080,1
1138,S3-N0402MF00384,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0402MF00384.jpg,datasets/fire_smoke/labels/train/S3-N0402MF00384.txt,1920,1080,1
1139,S3-N0402MF00385,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0402MF00385.jpg,datasets/fire_smoke/labels/train/S3-N0402MF00385.txt,1920,1080,1
1140,S3-N0402MF00386,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0402MF00386.jpg,datasets/fire_smoke/labels/train/S3-N0402MF00386.txt,1920,1080,1
1141,S3-N0402MF00387,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0402MF00387.jpg,datasets/fire_smoke/labels/train/S3-N0402MF00387.txt,1920,1080,1
1142,S3-N0402MF00388,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF00388.jpg,datasets/fire_smoke/labels/val/S3-N0402MF00388.txt,1920,1080,1
1143,S3-N0402MF00389,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0402MF00389.jpg,datasets/fire_smoke/labels/train/S3-N0402MF00389.txt,1920,1080,1
1144,S3-N0402MF00390,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF00390.jpg,datasets/fire_smoke/labels/val/S3-N0402MF00390.txt,1920,1080,1
1145,S3-N0402MF00391,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0402MF00391.jpg,datasets/fire_smoke/labels/train/S3-N0402MF00391.txt,1920,1080,1
1146,S3-N0402MF00392,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0402MF00392.jpg,datasets/fire_smoke/labels/train/S3-N0402MF00392.txt,1920,1080,1
1147,S3-N0402MF00393,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF00393.jpg,datasets/fire_smoke/labels/val/S3-N0402MF00393.txt,1920,1080,1
1148,S3-N0402MF00394,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0402MF00394.jpg,datasets/fire_smoke/labels/train/S3-N0402MF00394.txt,1920,1080,1
1149,S3-N0402MF00395,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0402MF00395.jpg,datasets/fire_smoke/labels/train/S3-N0402MF00395.txt,1920,1080,1
1150,S3-N0402MF00396,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0402MF00396.jpg,datasets/fire_smoke/labels/train/S3-N0402MF00396.txt,1920,1080,1
1151,S3-N0402MF00397,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0402MF00397.jpg,datasets/fire_smoke/labels/train/S3-N0402MF00397.txt,1920,1080,1
1152,S3-N0402MF00398,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF00398.jpg,datasets/fire_smoke/labels/val/S3-N0402MF00398.txt,1920,1080,1
1153,S3-N0402MF00399,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF00399.jpg,datasets/fire_smoke/labels/val/S3-N0402MF00399.txt,1920,1080,1
1154,S3-N0402MF00400,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF00400.jpg,datasets/fire_smoke/labels/val/S3-N0402MF00400.txt,1920,1080,1
1155,S3-N0402MF00401,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0402MF00401.jpg,datasets/fire_smoke/labels/train/S3-N0402MF00401.txt,1920,1080,1
1156,S3-N0402MF00402,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF00402.jpg,datasets/fire_smoke/labels/val/S3-N0402MF00402.txt,1920,1080,1
1157,S3-N0402MF00403,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0402MF00403.jpg,datasets/fire_smoke/labels/train/S3-N0402MF00403.txt,1920,1080,1
1158,S3-N0402MF00404,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF00404.jpg,datasets/fire_smoke/labels/val/S3-N0402MF00404.txt,1920,1080,1
1159,S3-N0402MF00405,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0402MF00405.jpg,datasets/fire_smoke/labels/train/S3-N0402MF00405.txt,1920,1080,1
1160,S3-N0402MF00406,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0402MF00406.jpg,datasets/fire_smoke/labels/train/S3-N0402MF00406.txt,1920,1080,1
1161,S3-N0402MF00407,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0402MF00407.jpg,datasets/fire_smoke/labels/train/S3-N0402MF00407.txt,1920,1080,1
1162,S3-N0402MF00408,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0402MF00408.jpg,datasets/fire_smoke/labels/train/S3-N0402MF00408.txt,1920,1080,1
1163,S3-N0402MF00409,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0402MF00409.jpg,datasets/fire_smoke/labels/train/S3-N0402MF00409.txt,1920,1080,1
1164,S3-N0402MF00410,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0402MF00410.jpg,datasets/fire_smoke/labels/train/S3-N0402MF00410.txt,1920,1080,1
1165,S3-N0402MF00411,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF00411.jpg,datasets/fire_smoke/labels/val/S3-N0402MF00411.txt,1920,1080,1
1166,S3-N0402MF00412,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0402MF00412.jpg,datasets/fire_smoke/labels/train/S3-N0402MF00412.txt,1920,1080,1
1167,S3-N0402MF00413,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0402MF00413.jpg,datasets/fire_smoke/labels/train/S3-N0402MF00413.txt,1920,1080,1
1168,S3-N0402MF00414,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF00414.jpg,datasets/fire_smoke/labels/val/S3-N0402MF00414.txt,1920,1080,1
1169,S3-N0402MF00415,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0402MF00415.jpg,datasets/fire_smoke/labels/train/S3-N0402MF00415.txt,1920,1080,1
1170,S3-N0402MF00416,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0402MF00416.jpg,datasets/fire_smoke/labels/train/S3-N0402MF00416.txt,1920,1080,1
1171,S3-N0402MF00417,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0402MF00417.jpg,datasets/fire_smoke/labels/train/S3-N0402MF00417.txt,1920,1080,1
1172,S3-N0402MF00418,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0402MF00418.jpg,datasets/fire_smoke/labels/train/S3-N0402MF00418.txt,1920,1080,1
1173,S3-N0402MF00419,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF00419.jpg,datasets/fire_smoke/labels/val/S3-N0402MF00419.txt,1920,1080,1
1174,S3-N0402MF00420,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF00420.jpg,datasets/fire_smoke/labels/val/S3-N0402MF00420.txt,1920,1080,1
1175,S3-N0402MF00421,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF00421.jpg,datasets/fire_smoke/labels/val/S3-N0402MF00421.txt,1920,1080,1
1176,S3-N0402MF00422,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF00422.jpg,datasets/fire_smoke/labels/val/S3-N0402MF00422.txt,1920,1080,1
1177,S3-N0402MF00423,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0402MF00423.jpg,datasets/fire_smoke/labels/train/S3-N0402MF00423.txt,1920,1080,1
1178,S3-N0402MF00424,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0402MF00424.jpg,datasets/fire_smoke/labels/train/S3-N0402MF00424.txt,1920,1080,1
1179,S3-N0402MF00425,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF00425.jpg,datasets/fire_smoke/labels/val/S3-N0402MF00425.txt,1920,1080,1
1180,S3-N0402MF00426,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0402MF00426.jpg,datasets/fire_smoke/labels/train/S3-N0402MF00426.txt,1920,1080,1
1181,S3-N0402MF00427,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0402MF00427.jpg,datasets/fire_smoke/labels/train/S3-N0402MF00427.txt,1920,1080,1
1182,S3-N0402MF00428,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF00428.jpg,datasets/fire_smoke/labels/val/S3-N0402MF00428.txt,1920,1080,1
1183,S3-N0402MF00429,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0402MF00429.jpg,datasets/fire_smoke/labels/train/S3-N0402MF00429.txt,1920,1080,1
1184,S3-N0402MF00430,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF00430.jpg,datasets/fire_smoke/labels/val/S3-N0402MF00430.txt,1920,1080,1
1185,S3-N0402MF00431,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0402MF00431.jpg,datasets/fire_smoke/labels/train/S3-N0402MF00431.txt,1920,1080,1
1186,S3-N0402MF00432,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0402MF00432.jpg,datasets/fire_smoke/labels/train/S3-N0402MF00432.txt,1920,1080,1
1187,S3-N0402MF00433,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0402MF00433.jpg,datasets/fire_smoke/labels/train/S3-N0402MF00433.txt,1920,1080,1
1188,S3-N0402MF00434,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF00434.jpg,datasets/fire_smoke/labels/val/S3-N0402MF00434.txt,1920,1080,1
1189,S3-N0402MF00435,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF00435.jpg,datasets/fire_smoke/labels/val/S3-N0402MF00435.txt,1920,1080,1
1190,S3-N0402MF00436,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0402MF00436.jpg,datasets/fire_smoke/labels/train/S3-N0402MF00436.txt,1920,1080,1
1191,S3-N0402MF00437,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0402MF00437.jpg,datasets/fire_smoke/labels/train/S3-N0402MF00437.txt,1920,1080,1
1192,S3-N0402MF00438,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF00438.jpg,datasets/fire_smoke/labels/val/S3-N0402MF00438.txt,1920,1080,1
1193,S3-N0402MF00441,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0402MF00441.jpg,datasets/fire_smoke/labels/train/S3-N0402MF00441.txt,1920,1080,1
1194,S3-N0402MF00442,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0402MF00442.jpg,datasets/fire_smoke/labels/train/S3-N0402MF00442.txt,1920,1080,1
1195,S3-N0402MF00443,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0402MF00443.jpg,datasets/fire_smoke/labels/train/S3-N0402MF00443.txt,1920,1080,1
1196,S3-N0402MF00444,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF00444.jpg,datasets/fire_smoke/labels/val/S3-N0402MF00444.txt,1920,1080,1
1197,S3-N0402MF00445,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF00445.jpg,datasets/fire_smoke/labels/val/S3-N0402MF00445.txt,1920,1080,1
1198,S3-N0402MF00446,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF00446.jpg,datasets/fire_smoke/labels/val/S3-N0402MF00446.txt,1920,1080,1
1199,S3-N0402MF00447,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0402MF00447.jpg,datasets/fire_smoke/labels/train/S3-N0402MF00447.txt,1920,1080,1
